frame,player_id,cx,cy,vx,vy,speed,acceleration
10722.0,2,135.0,249.0,11.833333333333334,-1.1666666666666667,11.890705987824647,-5.9216646735822716
10728.0,2,626.0,308.0,81.83333333333333,9.833333333333334,82.42201701541214,11.755218504597915
10734.0,2,985.0,382.0,59.833333333333336,12.333333333333334,61.09123414115064,-3.555130479043585
10740.0,2,593.0,313.0,-65.33333333333333,-11.5,66.33773017253789,0.8744160052312088
10746.0,2,379.0,426.0,-35.666666666666664,18.833333333333332,40.333677684480435,-4.334008748009576
10752.0,2,357.0,461.0,-3.6666666666666665,5.833333333333333,6.890008869531462,-5.573944802491496
10758.0,2,333.0,501.0,-4.0,6.666666666666667,7.774602526460401,0.1474322761548231
10764.0,2,110.0,546.0,-37.166666666666664,7.5,37.915842481884944,5.023539992570757
10770.0,2,685.0,598.0,-89.33333333333333,27.666666666666668,93.51945727434953,-inf
10776.0,2,443.0,392.0,-40.333333333333336,-34.333333333333336,52.967495273569014,-6.75866033346342
10782.0,2,398.0,430.0,-7.5,6.333333333333333,9.816369548418148,-7.191854287525143
10788.0,2,639.0,686.0,40.166666666666664,42.666666666666664,58.59868219982046,8.130385441900385
10794.0,2,657.0,611.0,3.0,-12.5,12.854960132182441,-7.623953677939671
10806.0,2,77.0,691.0,-48.333333333333336,6.666666666666667,48.79093722768149,2.994664757958254
10836.0,2,1092.0,684.0,33.833333333333336,-0.23333333333333334,33.83413792146756,-0.4985599768737977
10848.0,2,774.0,296.0,-26.5,-32.333333333333336,41.805435584914605,0.6642748052872539
10854.0,2,645.0,306.0,-21.5,1.6666666666666667,21.564502725028873,-3.3734888099809552
10860.0,2,140.0,676.0,-84.16666666666667,61.666666666666664,104.33985602613967,13.795892216851799
10866.0,2,1060.0,532.0,153.33333333333334,-24.0,155.20022909490538,8.476728844794286
10872.0,2,1221.0,394.0,182.33333333333334,8.666666666666666,182.5391890952613,-inf
10878.0,2,885.0,508.0,-56.0,19.0,59.135437767890075,-20.5672918878952
10884.0,2,850.0,303.0,-5.833333333333333,-34.166666666666664,34.6610572384757,-4.079063421569063
10890.0,2,439.0,200.0,-68.5,-17.166666666666668,70.61830105889297,5.992873970069545
10896.0,2,47.0,198.0,-65.33333333333333,-0.3333333333333333,65.33418366793569,-0.8806862318262153
10902.0,2,394.0,177.0,-75.16666666666667,-15.833333333333334,76.81615860105362,-inf
10908.0,2,95.0,217.0,-49.833333333333336,6.666666666666667,50.27728667654566,-4.423145320751324
10914.0,2,16.0,675.0,-128.5,82.33333333333333,152.61398290385378,-inf
10920.0,2,901.0,686.0,64.66666666666667,79.5,102.47940172433569,-inf
10926.0,2,303.0,312.0,46.5,6.666666666666667,46.97546641007883,-inf
10932.0,2,815.0,282.0,-40.833333333333336,0.16666666666666666,40.833673467971124,-inf
10938.0,2,466.0,303.0,-58.166666666666664,3.5,58.2718723837763,2.906366485967529
10944.0,2,492.0,695.0,-80.16666666666667,71.5,107.41947888741802,-inf
10950.0,2,59.0,198.0,-72.16666666666667,-82.83333333333333,109.86077047285299,0.4068819309058303
10956.0,2,370.0,264.0,-45.0,9.0,45.89117562233506,-inf
10962.0,2,658.0,460.0,-79.66666666666667,5.333333333333333,79.84498871076521,-inf
10968.0,2,1208.0,392.0,91.66666666666667,-11.333333333333334,92.36461563944401,2.086604488113134
10974.0,2,697.0,532.0,25.166666666666668,49.0,55.08503527375753,-inf
10980.0,2,471.0,236.0,-37.666666666666664,-49.333333333333336,62.068958067262216,1.1639871322507804
10986.0,2,444.0,224.0,-4.5,-2.0,4.924428900898052,-9.524088194394029
10992.0,2,427.0,190.0,-2.8333333333333335,-5.666666666666667,6.335525936249405,0.23518283922522532
10998.0,2,634.0,511.0,34.5,53.5,63.65924913160695,9.553953865892924
11010.0,2,733.0,204.0,8.25,-25.583333333333332,26.880651860482185,-3.064883105927064
11022.0,2,40.0,361.0,-57.75,13.083333333333334,59.213479133649216,2.6944022727639187
11028.0,2,348.0,511.0,51.333333333333336,25.0,57.097382699306905,-0.3526827390570529
11034.0,2,890.0,524.0,90.33333333333333,2.1666666666666665,90.3593136071515,5.5436551513074335
11040.0,2,666.0,527.0,-37.333333333333336,0.5,37.33668139749137,-8.837105368276692
11046.0,2,230.0,626.0,-72.66666666666667,16.5,74.51640386146157,6.1966204106617
11052.0,2,1255.0,216.0,170.83333333333334,-68.33333333333333,183.9931309104289,18.246121174827888
11064.0,2,140.0,409.0,-33.666666666666664,9.25,34.91427995025022,-inf
11070.0,2,1056.0,226.0,-7.666666666666667,-0.3333333333333333,7.673909622147559,-inf
11076.0,2,1003.0,394.0,-8.833333333333334,28.0,29.360309565428253,3.6143999905467825
11082.0,2,891.0,229.0,-18.666666666666668,-27.5,33.236943969691986,0.6461057340439554
11088.0,2,830.0,230.0,-10.166666666666666,0.16666666666666666,10.168032695113094,-3.8448185457631485
11094.0,2,225.0,409.0,-100.83333333333333,29.833333333333332,105.15411969527817,15.831014500027512
11100.0,2,284.0,680.0,-78.5,78.33333333333333,110.89797613622672,-inf
11106.0,2,1220.0,606.0,156.0,-12.333333333333334,156.48677615412464,7.59813333631632
11112.0,2,777.0,289.0,51.666666666666664,1.1666666666666667,51.679837031046794,-inf
11118.0,2,456.0,256.0,5.333333333333333,-4.833333333333333,7.197607627229727,-inf
11124.0,2,255.0,272.0,-33.5,2.6666666666666665,33.60596838526025,4.401393459671753
11130.0,2,67.0,283.0,-31.333333333333332,1.8333333333333333,31.38692225894232,-0.3698410210529879
11136.0,2,294.0,267.0,-53.833333333333336,4.666666666666667,54.03522513653067,-inf
11142.0,2,523.0,241.0,-103.83333333333333,-66.16666666666667,123.12347009765801,-inf
11148.0,2,216.0,340.0,-51.166666666666664,16.5,53.76130372096437,-11.560361062782272
11154.0,2,879.0,501.0,40.833333333333336,44.333333333333336,60.27275964775095,-inf
11166.0,2,103.0,330.0,-64.66666666666667,-14.25,66.2181265045892,0.4954472380698534
11172.0,2,221.0,400.0,19.666666666666668,11.666666666666666,22.866763848189994,-7.225227109399867
11178.0,2,398.0,401.0,29.5,0.16666666666666666,29.500470806035924,1.105617826307655
11184.0,2,635.0,319.0,39.5,-13.666666666666666,41.797461379583545,2.049498428924604
11190.0,2,916.0,404.0,46.833333333333336,14.166666666666666,48.929087009217284,1.188604271605623
11196.0,2,1065.0,295.0,24.833333333333332,-18.166666666666668,30.76885149338893,-3.026705919304726
11208.0,2,95.0,684.0,-80.83333333333333,32.416666666666664,87.09114797472562,4.6935247067780566
11214.0,2,157.0,306.0,10.333333333333334,-63.0,63.841818409078684,-3.8748882609411575
11220.0,2,168.0,306.0,1.8333333333333333,0.0,1.8333333333333333,-10.334747512624224
11226.0,2,862.0,423.0,-20.833333333333332,-5.833333333333333,21.634591642911946,-inf
11238.0,2,230.0,338.0,-52.666666666666664,-7.083333333333333,53.14086364455219,2.6255226668033536
11244.0,2,403.0,387.0,28.833333333333332,8.166666666666666,29.967575069657464,-3.8622147624824543
11250.0,2,699.0,490.0,49.333333333333336,17.166666666666668,52.234779814049396,3.711200790731988
11256.0,2,579.0,305.0,-20.0,-30.833333333333332,36.75179511866658,-2.5804974492304695
11262.0,2,471.0,408.0,-18.0,17.166666666666668,24.87356919391434,-1.97970432079204
11268.0,2,691.0,502.0,36.666666666666664,15.666666666666666,39.87341080079416,2.499973601146637
11274.0,2,672.0,502.0,-3.1666666666666665,0.0,3.1666666666666665,-6.117790689021251
11280.0,2,652.0,502.0,-3.3333333333333335,0.0,3.3333333333333335,0.02777777777777783
11286.0,2,653.0,388.0,0.16666666666666666,-19.0,19.00073098009068,2.6112329411262243
11292.0,2,387.0,363.0,-44.333333333333336,-4.166666666666667,44.528704849294186,4.2546623115339175
11298.0,2,50.0,431.0,-56.166666666666664,11.333333333333334,57.29868138874479,2.128329423241768
11304.0,2,435.0,515.0,64.16666666666667,14.0,65.67618374350866,1.3962503924606438
11310.0,2,700.0,381.0,44.166666666666664,-22.333333333333332,49.49214303525583,-2.6973401180421384
11316.0,2,691.0,373.0,-1.5,-1.3333333333333333,2.0069324297987157,-7.914201767576185
11322.0,2,935.0,383.0,40.666666666666664,1.6666666666666667,40.70080534283757,6.448978818839809
11328.0,2,1015.0,295.0,13.333333333333334,-14.666666666666666,19.821424996424675,-3.4798967244021504
11340.0,2,271.0,284.0,-62.0,-0.9166666666666666,62.00677606340921,3.5154459222487113
11346.0,2,691.0,313.0,70.0,4.833333333333333,70.16666666666667,1.3599817672095764
11358.0,2,313.0,270.0,-31.5,-3.5833333333333335,31.703158798103665,-3.2052923223802505
11370.0,2,379.0,517.0,5.5,20.583333333333332,21.30548312315661,-0.8664729729122543
11382.0,2,112.0,312.0,-22.25,-17.083333333333332,28.051787425719912,0.5621920252136086
11388.0,2,495.0,529.0,63.833333333333336,36.166666666666664,73.36703770919351,7.552541713912267
11400.0,2,623.0,506.0,10.666666666666666,-1.9166666666666667,10.837499199025986,-5.210794875847294
11412.0,2,1251.0,649.0,52.333333333333336,11.916666666666666,53.672942179670216,3.5696202483870194
11430.0,2,244.0,357.0,-55.94444444444444,-16.22222222222222,58.248960145436854,0.2542232203203684
11460.0,2,190.0,263.0,-1.8,-3.1333333333333333,3.6135547287647074,-1.8211801805557384
11472.0,2,722.0,149.0,44.333333333333336,-9.5,45.339766700375115,3.477184330967534
11484.0,2,87.0,71.0,-52.916666666666664,-6.5,53.31438465471688,0.6645514961951466
11490.0,2,68.0,688.0,-3.1666666666666665,102.83333333333333,102.88207920829663,8.261282425596624
11496.0,2,754.0,397.0,-12.833333333333334,35.666666666666664,37.90521805181386,-inf
11502.0,2,1013.0,419.0,43.166666666666664,3.6666666666666665,43.32211393221198,0.9028159800663526
11508.0,2,1049.0,449.0,6.0,5.0,7.810249675906654,-5.918644042717555
11514.0,2,1094.0,310.0,7.5,-23.166666666666668,24.3504506004395,2.756700154088808
11526.0,2,111.0,369.0,-81.91666666666667,4.916666666666667,82.06408403734784,4.809469453075695
11538.0,2,751.0,415.0,-39.25,11.666666666666666,40.94720516849851,-inf
11544.0,2,648.0,349.0,-17.166666666666668,-11.0,20.388586131569898,-3.426436506154768
11556.0,2,185.0,387.0,-38.583333333333336,3.1666666666666665,38.71306483461222,1.5270398919201933
11562.0,2,146.0,545.0,-6.5,26.333333333333332,27.123687884291183,-1.931562825053506
11568.0,2,138.0,278.0,-1.3333333333333333,-44.5,44.51997055005515,2.899380444293994
11574.0,2,73.0,337.0,-10.833333333333334,9.833333333333334,14.630637564903164,-4.9815554975253304
11580.0,2,755.0,217.0,-61.0,-17.0,63.324560795950255,-inf
11586.0,2,569.0,388.0,-31.0,28.5,42.10997506529777,-3.5357642884420812
11592.0,2,256.0,348.0,-52.166666666666664,-6.666666666666667,52.5909265515978,1.7468252477166726
11604.0,2,58.0,348.0,-93.58333333333333,12.166666666666666,94.37090682808741,-inf
11610.0,2,205.0,345.0,24.5,-0.5,24.50510150968569,-11.644300886400288
11616.0,2,555.0,405.0,58.333333333333336,10.0,59.18426968188235,5.779861362032776
11622.0,2,563.0,374.0,1.3333333333333333,-5.166666666666667,5.335936864527374,-8.974722136225827
11628.0,2,1076.0,613.0,85.5,39.833333333333336,94.3236155183019,14.83127977562909
11640.0,2,560.0,462.0,-43.0,-12.583333333333334,44.803351189144074,-4.126688694096486
11646.0,2,822.0,660.0,43.666666666666664,33.0,54.733698740152555,1.6550579251680801
11664.0,2,877.0,676.0,3.0555555555555554,0.8888888888888888,3.182222998137708,-2.8639708745563808
11760.0,2,262.0,228.0,-6.40625,-4.666666666666667,7.9257691639536025,0.0494119392272489
11766.0,2,823.0,303.0,93.5,12.5,94.33186100146652,14.401015306252154
11772.0,2,824.0,685.0,0.16666666666666666,63.666666666666664,63.66688481638019,-5.110829364181055
11784.0,2,1160.0,350.0,28.0,-27.916666666666668,39.53909809009024,-2.010648893857496
11790.0,2,1100.0,529.0,167.5,-17.5,168.41169793099291,-inf
11796.0,2,886.0,661.0,-35.666666666666664,22.0,41.9059794195424,-21.084286418575086
11802.0,2,804.0,174.0,-13.666666666666666,-81.16666666666667,82.30920699141473,6.733871261978721
11808.0,2,792.0,200.0,-2.0,4.333333333333333,4.772607021092117,-12.922766661720436
11814.0,2,704.0,357.0,-14.666666666666666,26.166666666666668,29.996759084200338,4.20402534385137
11820.0,2,98.0,362.0,-101.0,0.8333333333333334,101.00343778527761,11.834446450179547
11826.0,2,1184.0,385.0,-4.666666666666667,2.3333333333333335,5.21749194749951,-inf
11832.0,2,1120.0,583.0,-10.666666666666666,33.0,34.68108674447468,4.910599132829195
11838.0,2,1127.0,406.0,1.1666666666666667,-29.5,29.523060666386048,-0.8596710130147738
11844.0,2,1069.0,592.0,-9.666666666666666,31.0,32.47221034122014,0.4915249458056821
11850.0,2,1041.0,600.0,-4.666666666666667,1.3333333333333333,4.85340659285368,-4.603133958061076
11856.0,2,1102.0,137.0,10.166666666666666,-77.16666666666667,77.83351177709739,12.163350864040618
11862.0,2,739.0,462.0,-60.5,54.166666666666664,81.20515856629909,0.5619411315336199
11868.0,2,530.0,293.0,-34.833333333333336,-28.166666666666668,44.796453232619015,-6.0681175556133455
11874.0,2,63.0,582.0,-77.83333333333333,48.166666666666664,91.53171884956359,7.78921093615743
11880.0,2,467.0,314.0,-117.33333333333333,-54.666666666666664,129.44325225965065,-inf
11886.0,2,39.0,239.0,-71.33333333333333,-12.5,72.42026266484017,-9.503831599135085
11892.0,2,170.0,418.0,21.833333333333332,29.833333333333332,36.96920640509101,-5.908509376624862
11898.0,2,118.0,430.0,-8.666666666666666,2.0,8.894442709417556,-4.679127282612242
11904.0,2,167.0,443.0,8.166666666666666,2.1666666666666665,8.449194570424384,-0.07420802316552866
11910.0,2,20.0,417.0,-24.5,-4.333333333333333,24.880268844563915,2.7385123790232555
11916.0,2,1037.0,557.0,-33.0,-5.666666666666667,33.48299734359382,-inf
11922.0,2,497.0,268.0,-90.0,-48.166666666666664,102.07853730230354,11.432589993118286
11928.0,2,716.0,377.0,-66.0,-46.5,80.73567984478734,-inf
11934.0,2,532.0,688.0,-30.666666666666668,51.833333333333336,60.22573278000766,-3.418324510796611
11940.0,2,188.0,284.0,-57.333333333333336,-67.33333333333333,88.43578963795647,4.701676142991469
11946.0,2,61.0,292.0,-21.166666666666668,1.3333333333333333,21.208619840893835,-11.204528299510441
11952.0,2,863.0,486.0,-13.833333333333334,30.5,33.490462987410474,-inf
11958.0,2,497.0,683.0,-61.0,32.833333333333336,69.27501553791076,5.9640920917500475
11964.0,2,352.0,270.0,-24.166666666666668,-68.83333333333333,72.95241980603217,0.6129007113535678
11970.0,2,884.0,359.0,-28.0,15.0,31.76476034853718,-inf
11976.0,2,517.0,543.0,-61.166666666666664,30.666666666666668,68.42372070821314,6.10982672661266
11982.0,2,221.0,346.0,-49.333333333333336,-32.833333333333336,59.26048899187008,-1.5272052860571759
11988.0,2,525.0,409.0,50.666666666666664,10.5,51.74322285199397,-1.2528776899793523
11994.0,2,28.0,670.0,-82.83333333333333,43.5,93.56073487906724,6.969585337845545
12000.0,2,1254.0,323.0,10.166666666666666,-0.8333333333333334,10.200762498732903,-inf
12006.0,2,1041.0,312.0,-35.5,-1.8333333333333333,35.5473080712325,4.224424262083265
12012.0,2,1084.0,322.0,7.166666666666667,1.6666666666666667,7.357913351548039,-4.698232453280744
12018.0,2,649.0,226.0,-72.5,-16.0,74.24452841792451,11.147769177729414
12024.0,2,605.0,233.0,-7.333333333333333,1.1666666666666667,7.425556469981821,-11.136495324657114
12030.0,2,534.0,255.0,-11.833333333333334,3.6666666666666665,12.38839062276542,0.8271390254639334
12036.0,2,517.0,253.0,-2.8333333333333335,-0.3333333333333333,2.852873794770615,-1.589252804665801
12042.0,2,697.0,688.0,-91.0,0.8333333333333334,91.00381554882435,-inf
12048.0,2,1033.0,434.0,56.0,-42.333333333333336,70.20050648756825,-3.467218176876019
12054.0,2,603.0,418.0,14.833333333333334,-44.833333333333336,47.22346403595945,-inf
12060.0,2,528.0,325.0,-12.5,-15.5,19.912307751739878,-4.551859380703261
12066.0,2,533.0,398.0,0.8333333333333334,12.166666666666666,12.195172086617811,-1.2861892775203445
12072.0,2,681.0,310.0,24.666666666666668,-14.666666666666666,28.697657666707844,2.7504142633483384
12078.0,2,510.0,452.0,-28.5,23.666666666666668,37.045392576015594,1.3912891515512917
12084.0,2,60.0,566.0,-75.0,19.0,77.3692445355388,6.720641993253867
12096.0,2,66.0,540.0,-79.75,19.083333333333332,82.00143968925858,-inf
12102.0,2,476.0,399.0,68.33333333333333,-23.5,72.26129285062953,-1.6233578064381742
12120.0,2,661.0,192.0,10.277777777777779,-11.5,15.423446957453535,-3.157658105176445
12144.0,2,259.0,183.0,-16.75,-0.375,16.75419723531987,0.05544792824443068
12156.0,2,542.0,419.0,23.583333333333332,19.666666666666668,30.70751355757885,1.1627763601882481
12168.0,2,770.0,404.0,19.0,-1.25,19.041074024329614,-0.9722032944374362
12186.0,2,30.0,102.0,-41.111111111111114,-16.77777777777778,44.402897247258736,1.408990179051618
12198.0,2,722.0,156.0,57.666666666666664,4.5,57.84197822035865,1.1199234144249928
12210.0,2,728.0,154.0,0.5,-0.16666666666666666,0.5270462766947299,-4.7762443286386596
12222.0,2,668.0,151.0,-5.0,-0.25,5.006246098625197,0.37326665182753893
12234.0,2,695.0,297.0,2.25,12.166666666666666,12.37296560157579,0.6138932919125495
12246.0,2,597.0,120.0,-8.166666666666666,-14.75,16.859921246685715,0.37391297042582705
12252.0,2,719.0,28.0,20.333333333333332,-15.333333333333334,25.466753926552077,1.4344721133110603
12264.0,2,413.0,53.0,-25.5,2.0833333333333335,25.58496194599042,0.009850668286528474
12270.0,2,746.0,40.0,55.5,-2.1666666666666665,55.542276190704,4.992885707452264
12282.0,2,333.0,406.0,-34.416666666666664,30.5,45.98648654164008,-0.7963158040886599
12288.0,2,360.0,409.0,4.5,0.5,4.527692569068709,-6.909798995428562
12294.0,2,393.0,402.0,5.5,-1.1666666666666667,5.622375931144333,0.1824472270126042
12300.0,2,830.0,288.0,72.83333333333333,-19.0,75.27080738536317,11.608071909036473
12306.0,2,826.0,299.0,-0.6666666666666666,1.8333333333333333,1.9507833184532708,-12.220004011151651
12312.0,2,802.0,288.0,-4.0,-1.8333333333333333,4.400126260814695,0.408223823726904
12318.0,2,563.0,252.0,-39.833333333333336,-6.0,40.2826816938054,5.980425905498451
12324.0,2,411.0,284.0,-25.333333333333332,5.333333333333333,25.888650451930133,-2.39900520697921
12330.0,2,459.0,412.0,8.0,21.333333333333332,22.784009987513414,-0.5174400774027864
12336.0,2,673.0,257.0,35.666666666666664,-25.833333333333332,44.03943939495849,3.542571567907513
12342.0,2,785.0,312.0,18.666666666666668,9.166666666666666,20.79596648925513,-3.8739121509505607
12348.0,2,797.0,333.0,2.0,3.5,4.031128874149275,-2.794139602517642
12354.0,2,783.0,409.0,-2.3333333333333335,12.666666666666666,12.879786057574439,1.4747761972375273
12360.0,2,409.0,377.0,-62.333333333333336,-5.333333333333333,62.56108126374487,8.280215867695071
12366.0,2,580.0,274.0,-43.5,-69.16666666666667,81.70849269064861,-inf
12372.0,2,625.0,425.0,7.5,25.166666666666668,26.260447656335014,-9.241340839052265
12378.0,2,431.0,231.0,-32.333333333333336,-32.333333333333336,45.72623851673008,3.2442984767325105
12384.0,2,144.0,686.0,-47.833333333333336,75.83333333333333,89.65892159859062,7.322113846976759
12390.0,2,457.0,224.0,-53.833333333333336,-21.0,57.784321210669056,-inf
12396.0,2,514.0,221.0,9.5,-0.5,9.513148795220223,-8.045195402574805
12402.0,2,715.0,187.0,33.5,-5.666666666666667,33.97589014449969,4.077123558213244
12408.0,2,411.0,270.0,-50.666666666666664,13.833333333333334,52.52115975701815,3.0908782687530754
12414.0,2,124.0,680.0,-47.833333333333336,68.33333333333333,83.4114633741803,5.148383936193692
12420.0,2,751.0,215.0,-51.833333333333336,-47.333333333333336,70.19358153626932,-inf
12426.0,2,326.0,683.0,-70.83333333333333,78.0,105.36299687798895,5.861569223619938
12432.0,2,615.0,267.0,-103.5,-39.166666666666664,110.66290154237679,-inf
12438.0,2,404.0,526.0,-35.166666666666664,43.166666666666664,55.67814252968174,-9.16412650211584
12444.0,2,1045.0,236.0,106.83333333333333,-48.333333333333336,117.2581435219841,10.263333498717058
12450.0,2,502.0,348.0,30.666666666666668,20.0,36.61208058065595,-inf
12456.0,2,89.0,672.0,-68.83333333333333,54.0,87.48730066574107,8.479203347514188
12462.0,2,580.0,687.0,-52.833333333333336,71.0,88.50062774416412,-inf
12468.0,2,599.0,415.0,-67.0,36.333333333333336,76.21752496054376,-inf
12474.0,2,747.0,691.0,-52.666666666666664,81.16666666666667,96.75642384645866,-inf
12480.0,2,169.0,240.0,-96.33333333333333,-75.16666666666667,122.18894749071573,4.23875394070951
12486.0,2,488.0,691.0,-71.16666666666667,47.833333333333336,85.74801585006048,-inf
12492.0,2,492.0,411.0,-77.5,-47.5,90.89829481348922,-inf
12498.0,2,79.0,557.0,-68.83333333333333,24.333333333333332,73.00780019209515,-2.981749103565678
12504.0,2,454.0,399.0,-104.33333333333333,22.333333333333332,106.69687072366378,-inf
12510.0,2,769.0,242.0,-76.83333333333333,-3.5,76.91301002503485,-inf
12516.0,2,524.0,694.0,-40.833333333333336,75.33333333333333,85.68822685889948,1.4625361389774387
12522.0,2,140.0,557.0,-64.0,-22.833333333333332,67.95116710632064,-2.956176625429807
12528.0,2,903.0,399.0,-0.5,-2.0,2.0615528128088303,-inf
12534.0,2,905.0,383.0,0.3333333333333333,-2.6666666666666665,2.6874192494328497,0.10431107277066991
12540.0,2,1114.0,686.0,34.833333333333336,50.5,61.34827716497922,9.776809652591062
12546.0,2,1141.0,172.0,4.5,-85.66666666666667,85.78477590911909,4.072749790689979
12552.0,2,1059.0,144.0,-13.666666666666666,-4.666666666666667,14.44145268162298,-11.890553871249352
12558.0,2,1079.0,132.0,3.3333333333333335,-2.0,3.8873012632302006,-1.7590252363987962
12564.0,2,997.0,125.0,-13.666666666666666,-1.1666666666666667,13.716373022373258,1.6381786265238427
12570.0,2,680.0,283.0,-52.833333333333336,26.333333333333332,59.03224166127825,7.552644773150832
12576.0,2,227.0,457.0,-75.5,29.0,80.87799453497843,3.640958812283363
12582.0,2,908.0,235.0,-19.833333333333332,23.5,30.750790414412297,-inf
12588.0,2,832.0,199.0,-12.666666666666666,-6.0,14.015864027752425,-2.789154397776645
12594.0,2,834.0,378.0,0.3333333333333333,29.833333333333332,29.83519547261068,2.6365552408097086
12600.0,2,798.0,694.0,-6.0,52.666666666666664,53.007337018357916,3.862023590957872
12606.0,2,204.0,643.0,-99.0,-8.5,99.36422897602537,7.726148659611241
12612.0,2,1193.0,137.0,8.666666666666666,8.166666666666666,11.908213785264167,-inf
12618.0,2,1096.0,81.0,-16.166666666666668,-9.333333333333334,18.66741069945755,1.1265328190322308
12624.0,2,945.0,135.0,-25.166666666666668,9.0,26.727534699465103,1.3433540000012585
12630.0,2,579.0,436.0,-61.0,50.166666666666664,78.97907599133104,8.708590215310991
12636.0,2,50.0,607.0,-88.16666666666667,28.5,92.6585727880109,2.279916132779976
12642.0,2,349.0,562.0,-87.5,38.0,95.39523048874089,-inf
12648.0,2,162.0,236.0,-31.166666666666668,-54.333333333333336,62.637626249900485,-5.459600706473402
12654.0,2,507.0,385.0,-61.0,-2.3333333333333335,61.04461028169845,-inf
12660.0,2,690.0,149.0,-90.66666666666667,-42.166666666666664,99.99236081932571,-inf
12666.0,2,463.0,537.0,-37.833333333333336,64.66666666666667,74.9208841971909,-4.178579437022468
12672.0,2,869.0,389.0,-58.166666666666664,-29.166666666666668,65.06962083457653,-inf
12678.0,2,1181.0,567.0,52.0,29.666666666666668,59.8674461716141,-0.8670291104937379
12684.0,2,1013.0,227.0,78.83333333333333,-32.0,85.08051741993842,-inf
12690.0,2,897.0,277.0,-19.333333333333332,8.333333333333334,21.05284356618417,-10.67127897562571
12696.0,2,302.0,409.0,-99.16666666666667,22.0,101.57769330801807,13.42080829030565
12702.0,2,383.0,303.0,-89.66666666666667,-4.833333333333333,89.79683859815012,-inf
12708.0,2,443.0,522.0,-119.5,37.333333333333336,125.19595751372238,-inf
12714.0,2,790.0,207.0,-72.66666666666667,-19.333333333333332,75.19456245116547,-inf
12720.0,2,338.0,363.0,-75.33333333333333,26.0,79.69385867876589,0.7498827046000732
12726.0,2,908.0,197.0,-28.833333333333332,-30.833333333333332,42.21439986018462,-inf
12732.0,2,128.0,538.0,-38.666666666666664,39.666666666666664,55.394544456611925,-inf
12738.0,2,230.0,548.0,-104.83333333333333,7.5,105.10127391129842,-inf
12744.0,2,802.0,340.0,-54.833333333333336,-16.833333333333332,57.359005880119255,-inf
12750.0,2,550.0,296.0,-42.0,-7.333333333333333,42.63540521418528,-2.4539334443223297
12756.0,2,181.0,368.0,-61.5,12.0,62.659795722616266,3.3373984180718304
12762.0,2,980.0,130.0,-37.833333333333336,-17.666666666666668,41.75490656464486,-inf
12768.0,2,512.0,63.0,-78.0,-11.166666666666666,78.79526917553137,6.173393768481087
12774.0,2,578.0,334.0,-88.5,10.5,89.12070466507768,-inf
12780.0,2,1000.0,177.0,70.33333333333333,-26.166666666666668,75.04313574353235,-2.346261486924225
12786.0,2,636.0,307.0,88.16666666666667,8.833333333333334,88.60806334013226,-inf
12792.0,2,537.0,167.0,-16.5,-23.333333333333332,28.577866338207343,-10.005032833654154
12798.0,2,836.0,146.0,49.833333333333336,-3.5,49.9560918318388,3.563037582271909
12804.0,2,603.0,419.0,-38.833333333333336,45.5,59.818707590333126,1.6437692930823882
12810.0,2,324.0,109.0,-46.5,-51.666666666666664,69.51039090988084,1.6152805532579524
12816.0,2,665.0,152.0,-58.166666666666664,14.666666666666666,59.987267167476645,-inf
12822.0,2,690.0,229.0,4.166666666666667,12.833333333333334,13.492796432006063,-7.749078455911764
12828.0,2,713.0,339.0,3.8333333333333335,18.333333333333332,18.729803937990262,0.8728345843306995
12834.0,2,657.0,214.0,-9.333333333333334,-20.833333333333332,22.828466634640375,0.6831104494416854
12840.0,2,303.0,161.0,-59.0,-8.833333333333334,59.65758776365147,6.138186854835182
12846.0,2,722.0,83.0,69.83333333333333,-13.0,71.0330517748213,1.8959106685283054
12852.0,2,231.0,367.0,32.666666666666664,6.166666666666667,33.24362929779011,-inf
12858.0,2,780.0,383.0,-73.66666666666667,10.333333333333334,74.38787236879111,-inf
12864.0,2,736.0,320.0,-7.333333333333333,-10.5,12.80733296895875,-10.263423233305394
12870.0,2,845.0,349.0,18.166666666666668,4.833333333333333,18.798640612791367,0.9985512739721024
12876.0,2,1024.0,455.0,29.833333333333332,17.666666666666668,34.67187460880777,2.645538999336068
12888.0,2,440.0,434.0,-48.666666666666664,-1.75,48.698120543245246,1.1688538278697898
12894.0,2,274.0,403.0,-27.666666666666668,-5.166666666666667,28.144962051651248,-3.4255264152656664
12900.0,2,858.0,466.0,-38.0,50.5,63.20007911387453,-inf
12906.0,2,508.0,138.0,-58.333333333333336,-54.666666666666664,79.94512006509355,2.790840158536503
12912.0,2,459.0,87.0,-8.166666666666666,-8.5,11.787469806724614,-11.359608376394823
12918.0,2,332.0,277.0,-21.166666666666668,31.666666666666668,38.08944152328248,4.3836619527596445
12924.0,2,457.0,271.0,20.833333333333332,-1.0,20.857319525235685,-2.8720203330077996
12930.0,2,285.0,53.0,-28.666666666666668,-36.333333333333336,46.28054546879163,4.237204323925991
12936.0,2,416.0,199.0,21.833333333333332,24.333333333333332,32.69259175341648,-2.264658952562524
12942.0,2,555.0,158.0,23.166666666666668,-6.833333333333333,24.15344465886572,-1.4231911824251278
12948.0,2,710.0,366.0,25.833333333333332,34.666666666666664,43.23353893551728,3.18001571277526
